StudentID,CoursesWithPrereqsFulfilled,CoursesWithoutPrereqs,TotalMultipleORReqs,GradeAverage
STNR022285,21,11,0,9.73913043478261
STNR022286,28,7,4,3.0625
STNR022287,8,3,0,7.75
STNR022288,3,2,0,11.0
STNR022289,6,5,0,4.555555555555555
STNR022290,7,3,0,6.125
STNR022291,20,10,0,8.782608695652174
STNR022292,3,3,0,9.6
STNR022293,7,2,0,9.333333333333334
STNR022294,6,2,0,10.5
STNR022295,10,4,0,11.363636363636363
STNR022296,25,10,0,8.08
STNR022297,6,6,0,7.0
STNR022298,4,1,0,8.5
STNR022299,6,5,0,10.75
STNR022300,12,3,0,4.846153846153846
STNR022301,8,1,0,8.0
STNR022302,7,6,0,8.545454545454545
STNR022303,6,4,0,10.333333333333334
STNR022304,23,9,1,7.52
STNR022305,0,2,0,
STNR022306,7,1,1,5.25
STNR022307,3,0,0,-1.5
STNR022308,6,0,1,0.0
STNR022309,6,0,1,
STNR022310,7,1,1,-2.25
STNR022311,4,0,1,3.5
STNR022312,17,19,2,4.923076923076923
STNR022313,5,3,0,4.5
STNR022318,0,2,0,10.0
STNR022319,2,8,0,9.8
STNR022320,5,12,0,9.941176470588236
STNR022321,4,12,0,7.875
STNR022322,9,4,0,11.8
STNR022323,3,12,0,8.23076923076923
STNR022324,3,12,0,10.4
STNR022325,6,5,0,9.0
STNR022326,8,7,0,9.846153846153847
STNR022327,4,5,0,9.75
STNR022328,18,12,1,7.758620689655173
STNR022329,14,23,0,7.611111111111111
STNR022330,24,15,4,3.142857142857143
STNR022331,11,11,0,9.35
STNR022332,12,7,0,7.555555555555555
STNR022333,15,6,0,7.6923076923076925
STNR022334,12,7,0,7.777777777777778
STNR022335,13,7,0,6.777777777777778
STNR022336,12,7,0,7.0
STNR022337,12,8,0,8.0
STNR022338,18,7,0,2.625
STNR022339,21,9,1,6.166666666666667
STNR022340,11,3,0,3.0
STNR022341,1,3,0,8.5
STNR022342,7,3,0,9.375
STNR022343,4,5,0,10.0
STNR022344,3,6,0,7.625
STNR022345,8,2,0,7.0
STNR022346,14,2,2,9.0
STNR022347,8,12,0,5.421052631578948
STNR022348,19,5,7,5.9523809523809526
STNR022349,13,14,2,5.6923076923076925
STNR022350,18,7,1,7.217391304347826
STNR022351,17,6,1,8.857142857142858
STNR022352,4,3,0,7.5
STNR022353,4,2,0,6.8
STNR022354,14,2,3,8.214285714285714
STNR022355,25,5,4,6.423076923076923
STNR022356,11,17,0,6.333333333333333
STNR022357,13,15,3,5.769230769230769
STNR022358,13,11,2,7.208333333333333
STNR022359,15,13,0,4.611111111111111
STNR022360,11,17,1,4.884615384615385
STNR022361,0,1,0,
STNR022362,0,1,0,10.0
STNR022363,2,3,0,11.6
STNR022364,4,1,0,12.0
STNR022365,4,0,0,10.666666666666666
STNR022366,7,0,0,
STNR022367,7,0,0,
STNR022368,14,3,0,0.0
STNR022369,6,0,0,
STNR022370,3,0,0,
STNR022371,11,0,0,-3.0
STNR022372,6,0,0,
STNR022373,4,0,0,12.0
STNR022374,4,2,0,-3.0
STNR022375,19,13,0,7.961538461538462
STNR022376,2,2,0,-3.0
STNR022377,4,4,0,-0.25
STNR022378,3,2,0,2.0
STNR022379,5,2,0,2.0
STNR022380,1,0,0,
STNR022381,1,0,0,
STNR022382,1,0,0,0.0
STNR022383,0,2,0,
STNR022384,4,0,0,
STNR022385,9,0,0,0.0
STNR022386,11,0,0,4.375
STNR022387,12,0,0,0.7142857142857143
STNR022388,5,0,0,2.6666666666666665
STNR022389,10,0,0,8.857142857142858
STNR022390,11,0,0,5.0
STNR022391,11,0,0,6.666666666666667
STNR022392,10,0,0,9.142857142857142
STNR022393,5,0,0,-0.3333333333333333
STNR022394,5,0,0,
STNR022395,10,0,0,10.285714285714286
STNR022396,5,0,0,
STNR022397,10,0,0,8.142857142857142
STNR022398,10,0,0,2.142857142857143
STNR022399,9,0,0,-1.5
STNR022400,9,0,0,5.0
STNR022401,6,0,0,5.5
STNR022402,10,0,0,7.571428571428571
STNR022403,5,0,0,
STNR022404,10,0,0,9.714285714285714
STNR022405,10,0,0,10.714285714285714
STNR022406,12,0,0,6.875
STNR022407,10,0,0,2.6
STNR022408,10,0,0,1.8333333333333333
STNR022409,4,0,0,
STNR022410,16,0,0,
STNR022411,2,0,0,
STNR022412,9,0,0,7.0
STNR022413,5,0,0,4.5
STNR022414,9,0,0,10.0
STNR022415,5,0,0,
STNR022416,4,0,0,
STNR022417,4,0,0,
STNR022418,5,0,0,2.0
STNR022419,4,0,0,
STNR022420,5,0,0,
STNR022421,11,0,0,4.875
STNR022422,10,0,0,8.142857142857142
STNR022423,5,0,0,6.5
STNR022424,4,0,0,0.0
STNR022425,4,0,0,
STNR022426,5,0,0,8.0
STNR022427,4,0,0,3.6666666666666665
STNR022428,4,0,0,0.0
STNR022429,4,0,0,
STNR022430,5,0,0,6.5
STNR022431,5,0,0,6.5
STNR022432,5,0,0,8.0
STNR022433,5,0,0,5.75
STNR022434,3,2,0,
STNR022435,2,1,0,10.0
STNR022436,11,7,0,9.0
STNR022437,3,2,0,9.0
STNR022438,6,6,0,2.6666666666666665
STNR022439,0,1,0,0.0
STNR022440,1,1,0,5.5
STNR022441,7,3,0,6.714285714285714
STNR022442,9,4,0,7.857142857142857
STNR022443,0,2,0,0.0
STNR022444,7,4,0,8.75
STNR022445,9,5,0,6.2
STNR022446,7,4,0,8.714285714285714
STNR022447,2,2,0,10.0
STNR022448,7,1,0,11.666666666666666
STNR022449,3,3,0,7.166666666666667
STNR022450,1,2,0,11.333333333333334
STNR022451,4,6,2,9.6
STNR022452,1,0,0,2.0
STNR022453,8,2,0,9.833333333333334
STNR022454,5,1,0,8.0
STNR022455,3,0,0,7.0
STNR022456,7,3,0,8.25
STNR022457,8,1,0,10.5
STNR022458,5,3,0,7.142857142857143
STNR022459,11,1,0,9.0
STNR022460,4,2,0,5.666666666666667
STNR022461,4,7,0,3.3
STNR022462,6,2,0,7.571428571428571
STNR022463,2,0,0,8.5
STNR022464,4,1,0,7.6
STNR022465,18,7,3,8.391304347826088
STNR022466,18,12,1,7.103448275862069
STNR022467,15,7,1,8.9
STNR022468,15,7,1,9.5
STNR022469,9,11,0,7.5
STNR022470,10,11,0,6.944444444444445
STNR022471,3,4,0,7.0
STNR022472,21,10,3,4.62962962962963
STNR022473,4,0,0,12.0
STNR022474,3,0,0,3.6666666666666665
STNR022475,14,9,1,3.3
STNR022476,15,6,2,10.0
STNR022477,15,6,2,9.842105263157896
STNR022478,15,6,2,10.421052631578947
STNR022479,15,6,2,7.2105263157894735
STNR022480,14,9,1,9.380952380952381
STNR022481,0,3,0,8.0
STNR022483,5,2,0,7.25
STNR022484,17,8,3,6.181818181818182
STNR022485,5,4,0,10.625
STNR022486,8,7,0,10.76923076923077
STNR022487,5,3,0,11.142857142857142
STNR022488,6,2,0,9.285714285714286
STNR022489,3,3,0,5.666666666666667
STNR022490,8,4,0,10.1
STNR022492,2,0,0,
STNR022493,18,5,1,10.238095238095237
STNR022494,13,11,2,2.95
STNR022495,27,7,3,5.62962962962963
STNR022497,6,0,0,-3.0
STNR022498,5,0,0,
STNR022499,30,5,5,3.1153846153846154
STNR022500,6,0,0,-3.0
STNR022501,21,6,3,9.192307692307692
STNR022502,22,5,2,9.916666666666666
STNR022503,25,6,4,7.619047619047619
STNR022504,21,6,4,8.923076923076923
STNR022505,22,6,2,10.73076923076923
STNR022506,28,7,2,1.9285714285714286
STNR022507,23,5,3,7.4
STNR022508,7,7,0,1.3076923076923077
STNR022509,3,1,0,10.666666666666666
STNR022510,5,1,0,10.0
STNR022511,9,2,0,10.0
STNR022512,0,2,0,
STNR022513,5,15,0,10.38888888888889
STNR022514,1,5,0,10.0
STNR022515,5,25,0,10.076923076923077
STNR022516,5,11,0,11.083333333333334
STNR022517,0,1,0,7.0
STNR022518,4,2,0,2.1666666666666665
STNR022520,1,0,0,7.0
STNR022521,8,9,1,8.625
STNR022522,18,5,2,7.842105263157895
STNR022523,17,7,3,6.0
STNR022524,8,7,0,10.384615384615385
STNR022525,15,6,2,7.578947368421052
STNR022526,4,0,0,
STNR022527,3,1,0,
STNR022528,6,1,0,0.5
STNR022529,7,3,0,7.0
STNR022530,4,1,0,-1.25
STNR022531,4,1,0,3.0
STNR022532,8,3,0,5.7272727272727275
STNR022533,8,1,0,-0.75
STNR022534,4,0,0,
STNR022535,7,3,0,9.11111111111111
STNR022536,3,0,0,
STNR022537,7,4,0,8.6
STNR022538,7,4,0,11.0
STNR022539,5,3,0,8.571428571428571
STNR022540,7,2,0,4.0
STNR022541,10,3,0,3.9166666666666665
STNR022542,13,3,0,7.933333333333334
STNR022543,5,4,0,11.0
STNR022544,7,3,0,4.333333333333333
STNR022545,7,4,0,10.9
STNR022546,7,4,0,8.1
STNR022547,4,5,0,4.25
STNR022548,2,1,0,5.333333333333333
STNR022549,15,5,6,8.1
STNR022550,13,2,2,9.909090909090908
STNR022551,4,2,0,10.5
STNR022552,4,5,0,2.5
STNR022553,4,3,0,7.833333333333333
STNR022554,4,0,0,9.666666666666666
STNR022555,1,0,0,
STNR022556,14,4,6,4.846153846153846
STNR022557,16,5,1,5.25
STNR022558,10,3,1,8.3
STNR022559,15,10,2,3.3636363636363638
STNR022560,14,8,3,8.857142857142858
STNR022561,16,11,4,6.576923076923077
STNR022562,15,8,3,9.772727272727273
STNR022563,5,4,1,-0.25
STNR022564,16,8,4,7.130434782608695
STNR022565,11,4,2,8.307692307692308
STNR022566,5,7,1,9.818181818181818
STNR022567,1,0,0,10.0
STNR022568,2,1,0,8.0
STNR022569,1,1,0,11.0
STNR022570,1,1,0,12.0
STNR022571,0,1,0,
STNR022572,4,1,0,7.0
STNR022573,13,3,0,4.7272727272727275
STNR022574,2,1,0,8.0
STNR022575,3,2,0,5.6
STNR022576,2,0,0,11.0
STNR022577,1,0,0,12.0
STNR022578,9,10,0,5.4375
STNR022579,14,5,0,7.055555555555555
STNR022580,12,22,2,9.6875
STNR022581,18,13,1,1.7142857142857142
STNR022582,15,9,1,3.789473684210526
STNR022583,4,3,0,9.6
STNR022584,5,5,0,10.2
STNR022585,16,9,1,2.3636363636363638
STNR022586,10,17,2,7.761904761904762
STNR022587,11,16,1,8.76
STNR022588,5,7,0,8.5
STNR022589,4,3,0,9.833333333333334
STNR022590,15,6,1,10.0
STNR022591,10,17,0,8.8
STNR022592,13,15,1,5.576923076923077
STNR022593,1,9,0,8.4
STNR022594,13,22,0,5.0625
STNR022595,9,17,0,4.4
STNR022596,7,13,0,7.526315789473684
STNR022597,17,8,1,8.0
STNR022598,0,2,0,7.0
STNR022599,1,1,0,2.0
STNR022600,6,2,0,8.571428571428571
STNR022601,6,4,0,10.5
STNR022602,7,2,0,9.875
STNR022603,1,12,0,6.230769230769231
STNR022604,3,5,0,4.857142857142857
STNR022605,3,10,0,0.0
STNR022606,4,4,0,7.714285714285714
STNR022607,1,1,0,11.0
STNR022608,3,3,0,10.0
STNR022609,5,5,0,7.111111111111111
STNR022610,3,10,0,9.166666666666666
STNR022611,3,6,0,8.875
STNR022612,5,7,0,6.0
STNR022613,6,3,1,6.285714285714286
STNR022614,6,5,1,11.11111111111111
STNR022616,3,1,0,9.0
STNR022617,2,1,0,9.0
STNR022618,14,10,2,3.347826086956522
STNR022619,4,5,0,4.166666666666667
STNR022621,0,1,0,10.0
STNR022622,1,2,0,
STNR022623,1,0,0,12.0
STNR022624,1,0,0,12.0
STNR022625,4,10,0,8.76923076923077
STNR022626,3,9,0,9.916666666666666
STNR022627,3,2,0,10.2
STNR022628,5,4,0,9.428571428571429
STNR022629,2,6,0,8.8
STNR022630,2,1,0,8.5
STNR022631,3,2,0,10.6
STNR022632,3,2,0,11.6
STNR022633,2,4,0,6.666666666666667
STNR022634,6,7,0,6.0
STNR022635,4,5,0,8.11111111111111
STNR022636,3,2,0,5.0
STNR022637,2,6,0,10.285714285714286
STNR022638,4,7,0,10.7
STNR022639,2,7,0,10.857142857142858
STNR022640,4,10,0,6.785714285714286
STNR022641,2,4,0,7.0
STNR022642,5,5,0,7.75
STNR022643,1,8,0,9.25
STNR022644,2,9,0,9.88888888888889
STNR022645,3,5,0,9.714285714285714
STNR022646,6,9,0,6.6923076923076925
STNR022647,4,9,0,7.083333333333333
STNR022648,3,11,0,9.0
STNR022649,3,3,0,8.6
STNR022650,4,2,0,11.0
STNR022651,2,3,0,9.6
STNR022652,4,10,0,9.071428571428571
STNR022653,3,17,0,6.714285714285714
STNR022654,1,0,0,7.0
STNR022656,7,12,0,11.4
STNR022657,2,0,0,7.0
STNR022658,3,4,0,10.0
STNR022659,4,3,0,9.2
STNR022660,2,6,0,11.333333333333334
STNR022661,7,0,0,10.0
STNR022662,4,3,0,8.5
STNR022663,2,6,0,10.166666666666666
STNR022664,6,6,0,9.75
STNR022665,4,4,0,9.0
STNR022666,3,0,0,10.666666666666666
STNR022667,3,2,0,10.6
STNR022668,4,1,0,9.25
STNR022669,5,8,0,7.818181818181818
STNR022670,5,2,0,11.5
STNR022671,3,3,0,8.666666666666666
STNR022672,6,13,0,11.0
STNR022673,2,4,0,9.75
STNR022674,3,3,0,8.0
STNR022675,2,8,0,11.0
STNR022676,4,12,0,7.333333333333333
STNR022677,2,12,0,8.071428571428571
STNR022678,5,11,0,8.428571428571429
STNR022679,2,10,0,10.2
STNR022680,3,7,0,8.6
STNR022681,7,16,0,8.411764705882353
STNR022682,3,4,0,6.857142857142857
STNR022683,3,12,0,7.0
STNR022684,1,9,0,9.3
STNR022685,4,12,0,6.857142857142857
STNR022686,2,11,0,10.923076923076923
STNR022687,2,17,0,6.705882352941177
STNR022688,4,14,0,9.722222222222221
STNR022718,1,9,0,9.222222222222221
STNR022719,1,11,0,8.363636363636363
STNR022720,2,9,0,8.8
STNR022721,1,4,0,7.0
STNR022722,1,1,0,11.0
STNR022723,11,9,1,7.894736842105263
STNR022724,7,9,1,9.875
STNR022725,4,12,0,8.0
STNR022726,2,14,0,9.25
STNR022727,3,11,0,10.692307692307692
STNR022728,5,6,0,6.1
STNR022729,7,5,0,5.363636363636363
STNR022730,4,5,0,10.285714285714286
STNR022731,0,9,0,9.8
STNR022732,2,10,0,8.166666666666666
STNR022733,1,6,0,10.0
STNR022734,3,10,0,8.538461538461538
STNR022735,7,14,0,6.055555555555555
STNR022736,1,5,0,11.0
STNR022737,1,8,0,5.25
STNR022738,0,4,0,7.75
STNR022740,0,3,0,
STNR022741,3,10,0,10.0
STNR022742,6,15,0,9.2
STNR022743,7,14,0,8.05
STNR022744,7,18,0,5.9523809523809526
STNR022745,4,14,0,7.588235294117647
STNR022746,4,11,0,2.8461538461538463
STNR022747,5,14,0,8.61111111111111
STNR022748,4,15,0,6.611111111111111
STNR022749,5,16,0,7.333333333333333
STNR022750,6,13,0,6.222222222222222
STNR022751,6,17,0,4.9
STNR022752,4,12,0,8.866666666666667
STNR022753,7,14,0,11.0
STNR022754,8,12,0,4.888888888888889
STNR022755,5,14,0,6.2727272727272725
STNR022756,4,11,0,7.3076923076923075
STNR022757,7,13,0,6.777777777777778
STNR022758,7,15,0,8.416666666666666
STNR022759,5,12,0,7.1875
STNR022760,8,15,0,6.461538461538462
STNR022761,11,18,1,9.48
STNR022762,13,17,1,5.739130434782608
STNR022763,7,15,1,8.4
STNR022764,9,17,0,8.956521739130435
STNR022765,9,18,0,8.25
STNR022766,12,17,1,7.607142857142857
STNR022767,11,15,3,5.833333333333333
STNR022768,2,9,0,4.8
STNR022769,9,16,0,11.727272727272727
STNR022770,4,14,0,6.363636363636363
STNR022771,7,16,1,6.333333333333333
STNR022772,8,19,0,7.32
STNR022773,5,6,0,5.0
STNR022774,7,13,0,11.3125
STNR022775,11,18,1,6.964285714285714
STNR022776,4,4,0,5.8
STNR022777,13,15,2,7.884615384615385
STNR022778,11,17,0,7.857142857142857
STNR022779,9,8,0,0.25
STNR022780,8,14,0,7.2631578947368425
STNR022781,13,19,2,7.482758620689655
STNR022782,9,10,0,10.277777777777779
STNR022783,11,13,0,8.761904761904763
STNR022784,12,16,0,7.538461538461538
STNR022785,2,2,0,5.0
STNR022786,15,12,2,8.44
STNR022787,5,10,0,3.7142857142857144
STNR022788,12,17,1,5.368421052631579
STNR022789,13,17,0,6.714285714285714
STNR022790,13,14,2,7.44
STNR022791,6,15,0,5.333333333333333
STNR022792,13,18,1,5.75
STNR022793,13,17,2,6.0
STNR022794,12,17,2,6.923076923076923
STNR022795,5,2,0,5.142857142857143
STNR022796,5,8,0,5.0
STNR022797,7,2,0,5.0
STNR022798,5,5,0,7.0
STNR022799,6,6,0,7.25
STNR022800,3,3,0,3.0
STNR022801,5,5,0,6.1
STNR022802,5,6,0,3.5
STNR022803,6,5,0,2.0
STNR022804,5,7,0,5.416666666666667
STNR022805,6,6,0,1.3333333333333333
STNR022806,5,5,0,3.2
STNR022807,5,5,0,6.3
STNR022808,5,6,0,9.727272727272727
STNR022809,10,7,0,4.928571428571429
STNR022810,5,5,0,7.7
STNR022811,5,7,0,7.25
STNR022812,5,6,0,7.909090909090909
STNR022813,5,5,0,6.1
STNR022814,4,1,0,0.25
STNR022815,6,6,0,5.0
STNR022816,5,5,0,7.0
STNR022817,5,5,0,2.6666666666666665
STNR022818,5,4,0,6.111111111111111
STNR022819,4,4,0,5.875
STNR022820,5,5,0,8.2
STNR022821,5,5,0,9.0
STNR022822,0,3,0,
STNR022823,0,4,0,2.0
STNR022824,0,3,0,0.0
STNR022825,0,3,0,
STNR022826,1,0,0,
STNR022827,2,5,0,7.0
STNR022828,5,1,0,5.5
STNR022829,9,4,1,8.384615384615385
STNR022830,11,5,1,5.5625
STNR022831,9,5,1,6.153846153846154
STNR022832,8,4,1,10.583333333333334
STNR022833,8,4,1,10.25
STNR022834,8,5,1,6.461538461538462
STNR022835,8,5,1,11.461538461538462
STNR022836,7,9,1,8.866666666666667
STNR022837,4,4,0,3.5
STNR022838,10,9,1,9.357142857142858
STNR022839,8,11,2,9.166666666666666
STNR022840,6,11,0,2.6153846153846154
STNR022841,1,3,0,
STNR022842,10,10,1,9.25
STNR022843,8,8,1,7.3125
STNR022844,10,5,1,4.466666666666667
STNR022845,9,10,1,11.31578947368421
STNR022846,7,5,0,-0.3333333333333333
STNR022847,7,6,1,3.4
STNR022848,8,18,1,2.789473684210526
STNR022849,10,12,1,7.285714285714286
STNR022850,14,18,3,8.11111111111111
STNR022851,13,14,1,8.5
STNR022852,14,12,3,8.76923076923077
STNR022853,10,13,0,10.285714285714286
STNR022854,13,13,3,6.571428571428571
STNR022855,7,12,0,7.421052631578948
STNR022856,5,5,0,5.0
STNR022857,9,14,1,7.181818181818182
STNR022858,11,13,1,7.238095238095238
STNR022859,4,3,0,
STNR022860,11,11,2,7.642857142857143
STNR022861,4,4,0,10.571428571428571
STNR022862,8,9,0,9.333333333333334
STNR022863,7,13,1,5.842105263157895
STNR022864,9,8,2,8.125
STNR022865,3,8,0,8.181818181818182
STNR022866,1,12,0,6.384615384615385
STNR022867,1,5,0,7.5
STNR022868,2,2,0,6.25
STNR022869,1,10,0,3.0
STNR022870,1,11,0,9.666666666666666
STNR022871,6,12,0,8.8125
STNR022872,4,5,0,7.888888888888889
STNR022873,5,16,0,7.473684210526316
STNR022874,2,12,0,8.785714285714286
STNR022875,1,11,0,4.857142857142857
STNR022876,3,9,0,9.2
STNR022877,1,13,0,8.928571428571429
STNR022878,3,13,0,10.3125
STNR022879,2,11,0,10.076923076923077
STNR022881,4,9,0,7.0
STNR022882,1,3,0,3.5
STNR022883,11,19,1,7.2272727272727275
STNR022884,3,24,0,1.8636363636363635
STNR022885,4,5,0,6.857142857142857
STNR022886,0,1,0,
STNR022887,0,1,0,
STNR022888,0,1,0,7.0
STNR022891,0,4,0,0.0
STNR022894,2,3,0,1.6
STNR022895,4,12,0,4.714285714285714
STNR022896,5,3,0,6.142857142857143
STNR022897,6,3,0,8.75
STNR022898,5,4,0,9.75
STNR022899,5,3,0,3.7142857142857144
STNR022900,6,3,0,10.25
STNR022901,7,9,0,5.6
STNR022902,5,3,0,12.0
STNR022903,7,3,0,5.571428571428571
STNR022904,6,3,0,9.125
STNR022905,4,0,0,4.0
STNR022906,5,3,0,7.714285714285714
STNR022907,5,3,0,10.428571428571429
STNR022908,5,0,0,4.5
STNR022909,5,3,0,7.142857142857143
STNR022910,6,3,0,11.5
STNR022911,6,3,0,6.75
STNR022912,6,3,0,10.25
STNR022913,5,3,0,6.428571428571429
STNR022914,5,4,0,7.125
STNR022915,3,0,0,7.0
STNR022916,5,3,0,6.285714285714286
STNR022917,5,3,0,10.142857142857142
STNR022918,6,3,0,5.125
STNR022919,4,3,0,9.2
STNR022920,5,3,0,9.857142857142858
STNR022921,7,3,0,4.0
STNR022922,5,3,0,7.428571428571429
STNR022923,6,3,0,4.375
STNR022924,6,3,0,11.25
STNR022925,4,5,0,6.5
STNR022926,4,5,0,11.222222222222221
STNR022927,3,6,0,6.375
STNR022928,4,4,0,4.428571428571429
STNR022929,4,5,0,10.375
STNR022930,3,4,0,7.833333333333333
STNR022931,4,5,0,9.125
STNR022932,4,5,0,10.5
STNR022933,4,5,0,8.75
STNR022934,4,5,0,10.125
STNR022935,3,5,0,7.285714285714286
STNR022936,2,0,0,-3.0
STNR022937,3,5,0,10.0
STNR022938,5,5,0,5.0
STNR022939,4,5,0,6.0
STNR022940,4,5,0,11.0
STNR022941,4,6,0,5.222222222222222
STNR022942,3,5,0,10.285714285714286
STNR022943,3,5,0,9.857142857142858
STNR022944,4,5,0,9.0
STNR022945,3,5,0,10.857142857142858
STNR022946,4,5,0,10.375
STNR022947,3,5,0,10.0
STNR022948,4,5,0,5.444444444444445
STNR022949,3,5,0,8.571428571428571
STNR022950,2,2,0,-3.0
STNR022951,4,0,0,6.25
STNR022952,5,0,0,3.0
STNR022953,4,0,0,3.25
STNR022954,1,0,0,7.0
STNR022955,4,0,0,2.0
STNR022956,3,2,0,4.5
STNR022957,2,0,0,
STNR022958,2,1,0,1.3333333333333333
STNR022959,3,4,0,2.0
STNR022960,5,2,0,
STNR022961,2,0,0,7.0
STNR022962,3,0,0,6.333333333333333
STNR022963,2,0,0,0.5
STNR022964,7,6,0,7.0
STNR022965,5,2,0,7.0
STNR022966,5,4,0,2.0
STNR022970,0,5,0,11.6
STNR022971,1,11,0,0.6666666666666666
STNR022972,1,1,0,0.0
STNR022973,2,16,0,7.5
STNR022974,1,8,0,4.8
STNR022975,2,3,0,
STNR022976,0,9,0,10.222222222222221
STNR022978,0,4,0,10.0
STNR022980,1,9,0,9.857142857142858
STNR022981,4,12,0,10.5625
STNR022982,0,4,0,6.333333333333333
STNR022983,3,5,0,10.5
STNR022984,1,5,0,10.166666666666666
STNR022985,1,1,0,6.0
STNR022990,0,1,0,
STNR022991,1,2,0,8.666666666666666
STNR022992,2,4,0,-3.0
STNR022993,0,6,0,8.5
STNR022994,0,4,0,3.25
STNR022995,0,1,0,7.0
STNR023006,4,4,0,5.571428571428571
STNR023014,1,9,0,4.25
STNR023015,1,10,0,8.666666666666666
STNR023016,1,8,0,9.444444444444445
STNR023017,1,6,0,11.0
STNR023018,3,3,0,7.0
STNR023019,5,6,0,8.0
STNR023020,3,14,0,8.9375
STNR023021,1,5,0,5.8
STNR023022,2,9,0,8.909090909090908
STNR023023,11,9,2,4.8
STNR023024,4,5,0,7.625
STNR023026,0,1,0,12.0
STNR023028,1,1,0,9.5
STNR023029,1,2,0,10.0
STNR023030,7,4,0,4.375
STNR023031,1,3,0,9.75
STNR023032,1,1,0,0.0
STNR023035,3,7,0,10.0
STNR023036,1,1,0,11.0
STNR023037,1,2,0,5.0
STNR023038,0,10,0,4.5
STNR023039,0,8,0,8.714285714285714
STNR023040,1,10,0,10.1
STNR023041,1,9,0,11.333333333333334
STNR023042,1,8,0,7.0
STNR023043,1,7,0,5.0
STNR023044,1,6,0,5.833333333333333
STNR023045,1,3,0,0.0
STNR023046,1,3,0,10.666666666666666
STNR023047,0,7,0,
STNR023048,1,4,0,10.2
STNR023050,4,7,0,7.4
STNR023051,3,5,0,2.25
STNR023055,1,0,0,2.0
STNR023056,2,0,0,
STNR023057,2,0,0,10.0
STNR023058,1,0,0,7.0
STNR023059,2,0,0,4.5
STNR023060,1,0,0,12.0
STNR023061,1,0,0,12.0
STNR023062,2,0,0,8.5
STNR023063,3,0,0,8.0
STNR023064,2,0,0,10.0
STNR023065,2,1,0,8.5
STNR023066,1,0,0,7.0
STNR023067,1,1,0,8.5
STNR023068,2,0,0,12.0
STNR023069,2,1,0,4.0
STNR023070,2,0,0,4.0
STNR023071,2,0,0,12.0
STNR023072,1,0,0,12.0
STNR023073,1,0,0,12.0
STNR023074,1,0,0,12.0
STNR023075,1,0,0,12.0
STNR023076,1,1,0,7.0
STNR023077,3,2,0,9.666666666666666
STNR023078,1,0,0,7.0
STNR023079,1,0,0,12.0
STNR023080,1,0,0,12.0
STNR023081,1,0,0,10.0
STNR023082,1,1,0,10.0
STNR023083,1,0,0,7.0
STNR023084,1,0,0,12.0
STNR023085,3,0,0,8.666666666666666
STNR023086,1,0,0,4.0
STNR023087,1,0,0,12.0
STNR023088,1,0,0,12.0
STNR023089,1,0,0,12.0
STNR023090,3,0,0,10.0
STNR023091,3,2,0,8.25
STNR023092,1,0,0,
STNR023093,3,0,0,10.0
STNR023094,2,1,0,8.5
STNR023095,1,0,0,12.0
STNR023096,1,1,0,3.0
STNR023097,6,4,0,8.88888888888889
STNR023098,1,0,0,12.0
STNR023099,8,8,0,4.333333333333333
STNR023100,6,9,1,8.846153846153847
STNR023101,4,3,0,10.25
STNR023102,18,6,3,9.909090909090908
STNR023103,5,3,0,10.2
STNR023104,6,1,0,10.5
STNR023105,12,4,0,9.785714285714286
STNR023106,3,6,0,7.857142857142857
STNR023107,6,1,0,10.666666666666666
STNR023108,5,3,0,8.25
STNR023109,4,4,0,8.5
STNR023110,7,1,0,9.2
STNR023111,6,4,1,6.125
STNR023112,4,5,0,10.857142857142858
STNR023113,4,3,0,10.0
STNR023114,2,1,0,7.0
STNR023115,4,3,0,6.6
STNR023116,3,1,0,11.0
STNR023117,1,0,0,7.0
STNR023118,1,0,0,2.0
STNR023119,1,0,0,10.0
STNR023120,1,0,0,12.0
STNR023121,1,0,0,12.0
STNR023122,1,0,0,7.0
STNR023123,1,0,0,7.0
STNR023124,1,0,0,4.0
STNR023125,1,0,0,10.0
STNR023126,2,0,0,2.0
STNR023127,5,6,1,5.333333333333333
STNR023128,1,0,0,
STNR023129,14,9,1,2.8095238095238093
STNR023130,17,7,2,6.5
STNR023131,13,8,1,7.0
STNR023132,12,5,1,9.733333333333333
STNR023133,13,6,1,6.117647058823529
STNR023134,14,7,1,5.166666666666667
STNR023135,15,6,1,8.153846153846153
STNR023136,12,5,1,6.733333333333333
STNR023137,14,5,1,5.714285714285714
STNR023138,23,7,1,3.5714285714285716
STNR023139,12,6,1,7.9375
STNR023140,12,5,1,6.6
STNR023141,15,7,2,6.65
STNR023142,15,7,1,5.7
STNR023143,15,6,1,9.105263157894736
STNR023144,16,6,1,8.0
STNR023145,15,4,2,5.117647058823529
STNR023146,13,5,1,9.75
STNR023147,22,12,1,4.666666666666667
STNR023148,2,0,0,2.0
STNR023149,1,1,0,
STNR023150,1,0,0,
STNR023151,5,5,0,10.75
STNR023152,4,7,0,9.555555555555555
STNR023153,3,2,0,4.666666666666667
STNR023154,2,3,0,8.5
STNR023157,3,1,0,5.25
STNR023161,3,4,0,10.666666666666666
STNR023162,3,4,0,10.666666666666666
STNR023163,2,5,0,9.333333333333334
STNR023164,2,4,0,7.0
STNR023165,4,3,0,10.5
STNR023166,4,9,1,7.1
STNR023167,5,10,2,5.571428571428571
STNR023168,2,4,0,3.0
