STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR000823,"Matematisk modellering og computing, cand.polyt.",2409,02409 Multivariat statistik,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-19
STNR000823,"Matematisk modellering og computing, cand.polyt.",2429,02429 Analyse af korrelerede data: Mixede lineære modeller,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-24
STNR000823,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-24
STNR000823,"Matematisk modellering og computing, cand.polyt.",2454,02454 Introduktion til kognitionsvidenskab,2,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-12-22
STNR000823,"Matematisk modellering og computing, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-29
STNR000823,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR000823,"Matematisk modellering og computing, cand.polyt.",2505,02505 Medicinsk billedanalyse,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-12-11
STNR000823,"Matematisk modellering og computing, cand.polyt.",2582,02582 Computerintensiv dataanalyse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-22
STNR000823,"Matematisk modellering og computing, cand.polyt.",2612,02612 Optimering med bibetingelser,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-21
STNR000823,"Matematisk modellering og computing, cand.polyt.",2614,02614 High-performance computing,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-21
STNR000823,"Matematisk modellering og computing, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR000823,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-24
STNR000823,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR000823,"Matematisk modellering og computing, cand.polyt.",E42-35,"Institut for Teknologi, Ledelse og Økonomi",12,7-trinsskala,35.0,Projekt,ekstern censur,2020-06-29
STNR000823,"Matematisk modellering og computing, cand.polyt.",S42-05-1,"Specialkursus ved Institut for Teknologi, Ledelse og Økonomi",BE,7-trinsskala,5.0,Projekt,intern censur,2019-12-20
STNR000827,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR000827,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-25
STNR000827,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-16
STNR000827,"Matematisk modellering og computing, cand.polyt.",2407,"02407 Stokastiske processer, sandsynlighedsregning 2",10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-30
STNR000827,"Matematisk modellering og computing, cand.polyt.",2425,02425 Diffusioner og stokastiske differentialligninger,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-03
STNR000827,"Matematisk modellering og computing, cand.polyt.",2427,02427 Videregående tidsrækkeanalyse,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR000827,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-24
STNR000827,"Matematisk modellering og computing, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR000827,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR000827,"Matematisk modellering og computing, cand.polyt.",2619,02619 Model prædiktiv regulering,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-04
STNR000827,"Matematisk modellering og computing, cand.polyt.",2619,02619 Model prædiktiv regulering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR000827,"Matematisk modellering og computing, cand.polyt.",2686,02686 Scientific computing for differentialligninger,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-26
STNR000827,"Matematisk modellering og computing, cand.polyt.",2910,02910 Computerintensiv Dataanalyse,IB,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2020-11-05
STNR000827,"Matematisk modellering og computing, cand.polyt.",2910,02910 Computerintensiv Dataanalyse,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-03-25
STNR000827,"Matematisk modellering og computing, cand.polyt.",2936,02936 Bayesiansk dataanalyse,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-06-24
STNR000827,"Matematisk modellering og computing, cand.polyt.",42111,42111 Statisk og dynamisk optimering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR000827,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-24
STNR000827,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-09-05
STNR000827,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR000827,"Matematisk modellering og computing, cand.polyt.",E42-35,"Institut for Teknologi, Ledelse og Økonomi",12,7-trinsskala,35.0,Projekt,ekstern censur,2021-03-30
STNR000827,"Matematisk modellering og computing, cand.polyt.",S47-05-1,Specialkursus ved Institut for Energi,12,7-trinsskala,5.0,Projekt,intern censur,2020-02-03
STNR000939,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-21
STNR000939,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-24
STNR000939,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR000939,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,10,7-trinsskala,5.0,Mundtlig,intern censur,2019-04-05
STNR000939,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR000939,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR000939,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR000939,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR000939,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR000939,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR000939,"Informationsteknologi, cand.polyt.",2284,02284 Videnbaserede systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR000939,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR000939,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR000939,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR000939,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR000939,"Informationsteknologi, cand.polyt.",E22-30,Institut for Sundhedsteknologi,10,7-trinsskala,30.0,Projekt,ekstern censur,2020-07-03
STNR000978,"Anvendt kemi, cand.polyt.",26134,26134 Videregående uorganisk kemi (Uorganisk kemi 3),4,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-21
STNR000978,"Anvendt kemi, cand.polyt.",26317,26317 Instrumentel kemisk analyse,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-22
STNR000978,"Anvendt kemi, cand.polyt.",26416,26416 Øvelser i syntese af organiske stoffer,BE,bestået/ikke bestået,5.0,Skriftlig,ekstern censur,2020-01-24
STNR000978,"Anvendt kemi, cand.polyt.",26422,26422 Biomolekylær kemi,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-12-25
STNR000978,"Anvendt kemi, cand.polyt.",26433,26433 Organisk kemi 3,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-04
STNR000978,"Anvendt kemi, cand.polyt.",26436,26436 Lægemiddeludviklingsprocessen,4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-12-11
STNR000978,"Anvendt kemi, cand.polyt.",26444,26444 Organisk kemi 4,10,7-trinsskala,10.0,Afløsningsopgave,intern censur,2019-09-02
STNR000978,"Anvendt kemi, cand.polyt.",26444,26444 Organisk kemi 4,0,7-trinsskala,10.0,Afløsningsopgave,intern censur,2019-06-07
STNR000978,"Anvendt kemi, cand.polyt.",26610,26610 Kemi og Innovation,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-27
STNR000978,"Anvendt kemi, cand.polyt.",28233,28233 Bioteknologiske oprensningsprocesser,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-07
STNR000978,"Anvendt kemi, cand.polyt.",28310,28310 Kemisk og biokemisk produktdesign,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-02-25
STNR000978,"Anvendt kemi, cand.polyt.",28850,28850 Pharmaceutical process development,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-26
STNR000978,"Anvendt kemi, cand.polyt.",42429,42429 Projektledelse,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-09-14
STNR000978,"Anvendt kemi, cand.polyt.",E26-35,Institut for Kemi,10,7-trinsskala,35.0,Projekt,ekstern censur,2021-07-16
STNR000978,"Anvendt kemi, cand.polyt.",S26-10-1,Specialkursus ved Institut for Kemi,BE,7-trinsskala,10.0,Projekt,intern censur,2020-09-30
STNR001058,"Matematisk modellering og computing, cand.polyt.",1227,01227 Grafteori,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-21
STNR001058,"Matematisk modellering og computing, cand.polyt.",1227,01227 Grafteori,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-21
STNR001058,"Matematisk modellering og computing, cand.polyt.",1410,01410 Kryptologi 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-17
STNR001058,"Matematisk modellering og computing, cand.polyt.",1410,01410 Kryptologi 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-17
STNR001058,"Matematisk modellering og computing, cand.polyt.",1415,01415 Computational discrete mathematics,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2017-12-05
STNR001058,"Matematisk modellering og computing, cand.polyt.",1415,01415 Computational discrete mathematics,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2017-12-05
STNR001058,"Matematisk modellering og computing, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR001058,"Matematisk modellering og computing, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR001058,"Matematisk modellering og computing, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR001058,"Matematisk modellering og computing, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR001058,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-19
STNR001058,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-19
STNR001058,"Matematisk modellering og computing, cand.polyt.",34251,34251 Avancerede kodningssystemer med iterative dekodningsmetoder,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-29
STNR001058,"Matematisk modellering og computing, cand.polyt.",34290,34290 Ph.d.-kursus - Informationsteori,BE,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-08-01
STNR001058,"Matematisk modellering og computing, cand.polyt.",34290,34290 Ph.d.-kursus - Informationsteori,BE,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-08-01
STNR001058,"Matematisk modellering og computing, cand.polyt.",42111,42111 Statisk og dynamisk optimering,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-29
STNR001058,"Matematisk modellering og computing, cand.polyt.",42435,42435 Virksomhedsstart,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-22
STNR001058,"Matematisk modellering og computing, cand.polyt.",E01-35,Institut for Matematik og Computer Science,EM,7-trinsskala,35.0,Projekt,ekstern censur,2019-09-13
STNR001058,"Matematisk modellering og computing, cand.polyt.",E01-35,Institut for Matematik og Computer Science,EM,7-trinsskala,35.0,Projekt,ekstern censur,2019-09-13
STNR001058,"Matematisk modellering og computing, cand.polyt.",E28-30,Institut for Kemiteknik,7,7-trinsskala,30.0,Projekt,ekstern censur,2021-03-10
STNR001058,"Matematisk modellering og computing, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2017-12-14
STNR001058,"Matematisk modellering og computing, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2017-12-14
STNR001058,"Matematisk modellering og computing, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2018-05-09
STNR001058,"Matematisk modellering og computing, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2018-05-09
STNR001190,"Konstruktion og mekanik, cand.polyt.",41216,41216 Styrkeberegning af skibe,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-14
STNR001190,"Konstruktion og mekanik, cand.polyt.",41221,41221 Skibes fremdrivning og manøvrering,4,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2021-02-16
STNR001190,"Konstruktion og mekanik, cand.polyt.",41222,41222 Bølgebelastninger på skibe og offshore konstruktioner,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-12-16
STNR001190,"Konstruktion og mekanik, cand.polyt.",41275,41275 Skibsoperationer,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-22
STNR001190,"Konstruktion og mekanik, cand.polyt.",E41-30,Institut for Mekanisk Teknologi,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-07-08
STNR001190,"Konstruktion og mekanik, cand.polyt.",NTN60,"NTN60 Kurser meritoverført fra Norwegian University of Science and Technology, (NTNU), Trondheim, Norge",BE,bestået/ikke bestået,60.0,Afløsningsopgave,ingen censur,2021-01-20
STNR001190,"Konstruktion og mekanik, cand.polyt.",S41-05-1,Specialkursus ved Institut for Mekanisk Teknologi,BE,7-trinsskala,5.0,Projekt,intern censur,2021-01-29
STNR001194,"Konstruktion og mekanik, cand.polyt.",2431,02431 Risikomanagement,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-18
STNR001194,"Konstruktion og mekanik, cand.polyt.",41515,41515 Computerbaseret mekanismedynamik,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR001194,"Konstruktion og mekanik, cand.polyt.",41515,41515 Computerbaseret mekanismedynamik,EM,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-12-20
STNR001194,"Konstruktion og mekanik, cand.polyt.",41516,41516 Anisotropi og fiberkompositter,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-29
STNR001194,"Konstruktion og mekanik, cand.polyt.",41521,41521 Videregående svingnings- og stabilitetslære,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-29
STNR001194,"Konstruktion og mekanik, cand.polyt.",41525,41525 Finite Element Metoder,4,7-trinsskala,10.0,Skriftlig,intern censur,2019-12-17
STNR001194,"Konstruktion og mekanik, cand.polyt.",41526,41526 Brudmekanik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-10
STNR001194,"Konstruktion og mekanik, cand.polyt.",41527,41527 Plasticitet og krybning,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-26
STNR001194,"Konstruktion og mekanik, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",12,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR001194,"Konstruktion og mekanik, cand.polyt.",E41-30,Institut for Mekanisk Teknologi,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-06-17
STNR001194,"Konstruktion og mekanik, cand.polyt.",KAI30,"KAI30 Kurser meritoverført fra Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republikken Korea",BE,bestået/ikke bestået,30.0,Afløsningsopgave,ingen censur,2021-02-05
STNR001194,"Konstruktion og mekanik, cand.polyt.",S41-05-1,Specialkursus ved Institut for Mekanisk Teknologi,10,7-trinsskala,5.0,Projekt,intern censur,2020-08-05
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41653,41653 Korrosion (teori og teknologi),12,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-12-18
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41656,41656 Materialer i avancerede anvendelser og produkter,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-05-27
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41661,41661 Metallære,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-12-17
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41662,41662 Fysisk metallurgi,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-11
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41668,41668 Numeriske simuleringer i materialelære,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-25
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41730,41730 Industriel formgivning af metaller,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-05
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41739,41739 Eksperimentel plast og metal procesteknologi,12,7-trinsskala,5.0,Mundtlig,intern censur,2020-09-02
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41744,41744 Præcisionsfremstillingsteknologier,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-22
STNR001229,"Materiale- og procesteknologi, cand.polyt.",41747,41747 Modellering i materiale- og procesteknologi - varmetransmission og diffusion,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-01-28
